"session_id","start_time","end_time","gender"
"u34830","2014-11-29 12:00:42","2014-11-29 12:00:47",""
"u34831","2014-11-29 12:06:43","2014-11-29 12:08:31",""
"u34832","2014-11-29 12:10:35","2014-11-29 12:10:39",""
"u34833","2014-12-01 12:00:57","2014-12-01 12:02:56",""
"u34834","2014-12-01 12:08:03","2014-12-01 12:08:09",""
"u34835","2014-12-01 21:17:49","2014-12-01 21:17:52",""
"u34836","2014-12-05 10:27:57","2014-12-05 10:27:59",""
"u34837","2014-12-05 11:04:29","2014-12-05 11:04:34",""
"u34838","2014-12-05 14:56:09","2014-12-05 14:56:16",""
"u34839","2014-12-05 15:03:16","2014-12-05 15:03:22",""
"u34840","2014-12-06 19:27:45","2014-12-06 19:27:52",""
"u34841","2014-12-07 19:54:53","2014-12-07 19:54:59",""
"u34842","2014-11-29 22:30:08","2014-11-29 22:30:14",""
"u34843","2014-11-29 22:36:45","2014-11-29 22:36:49",""
"u34844","2014-11-29 22:53:14","2014-11-29 22:53:22",""
"u34845","2014-11-29 23:09:52","2014-11-29 23:09:54",""
"u34846","2014-12-03 18:45:30","2014-12-03 18:45:32",""
"u34847","2014-12-03 18:54:34","2014-12-03 18:54:41",""
"u34848","2014-12-03 19:02:49","2014-12-03 19:03:02",""
"u34849","2014-12-03 19:14:40","2014-12-03 19:14:44",""
"u34850","2014-12-03 19:35:40","2014-12-03 19:35:46",""
"u34851","2014-12-03 21:24:37","2014-12-03 21:24:42",""
"u34852","2014-12-07 18:27:04","2014-12-07 18:27:05",""
"u34853","2014-12-07 18:39:15","2014-12-07 18:41:47",""
"u34854","2014-12-07 19:09:42","2014-12-07 19:09:47",""
"u34855","2014-12-07 19:38:43","2014-12-07 19:38:49",""
"u34856","2014-11-29 12:47:45","2014-11-29 12:47:48",""
"u34857","2014-11-29 12:52:02","2014-11-29 12:52:08",""
"u34858","2014-11-29 13:27:11","2014-11-29 13:27:14",""
"u34859","2014-12-01 13:31:37","2014-12-01 13:31:43",""
"u34860","2014-11-29 13:20:35","2014-11-29 13:23:19",""
"u34861","2014-12-06 13:30:08","2014-12-06 13:32:34",""
"u34862","2014-12-06 14:19:48","2014-12-06 14:19:55",""
"u34863","2014-12-07 14:09:20","2014-12-07 14:09:25",""
"u34864","2014-12-15 16:24:18","2014-12-15 16:26:17",""
"u34865","2014-11-29 13:32:34","2014-11-29 13:32:35",""
"u34866","2014-12-19 00:19:44","2014-12-19 00:19:54",""
"u34867","2014-12-19 13:55:53","2014-12-19 13:55:59",""
"u34868","2014-12-19 18:41:54","2014-12-19 18:42:02",""
"u34869","2014-12-19 21:29:29","2014-12-19 21:29:36",""
"u34870","2014-12-20 03:15:47","2014-12-20 03:15:56",""
"u34871","2014-12-20 06:19:19","2014-12-20 06:19:23",""
"u34872","2014-12-20 06:36:03","2014-12-20 06:36:10",""
"u34873","2014-12-20 07:08:46","2014-12-20 07:08:54",""
"u34874","2014-12-20 15:15:22","2014-12-20 15:15:58",""
"u34875","2014-12-20 15:39:54","2014-12-20 15:39:58",""
"u34876","2014-11-29 13:33:38","2014-11-29 13:33:43",""
"u34877","2014-11-29 19:33:48","2014-11-29 19:37:39",""
"u34878","2014-11-29 13:43:14","2014-11-29 13:43:21",""
"u34879","2014-11-29 14:04:35","2014-11-29 14:04:41",""
"u34880","2014-12-01 16:49:57","2014-12-01 16:51:41",""
"u34881","2014-12-09 11:39:10","2014-12-09 11:39:13",""
"u34882","2014-11-29 14:20:32","2014-11-29 14:20:39",""
"u34883","2014-11-29 19:45:34","2014-11-29 19:49:13",""
"u34884","2014-11-29 14:29:45","2014-11-29 14:32:15",""
"u34885","2014-11-29 14:31:30","2014-11-29 14:31:34",""
"u34886","2014-12-05 20:27:38","2014-12-05 20:34:47",""
"u34887","2014-11-29 14:36:09","2014-11-29 14:38:46",""
"u34888","2014-12-01 09:41:14","2014-12-01 09:41:22",""
"u34889","2014-12-01 09:48:57","2014-12-01 09:51:34",""
"u34890","2014-12-01 09:56:00","2014-12-01 10:00:38",""
"u34891","2014-12-01 13:45:03","2014-12-01 13:47:08",""
"u34892","2014-12-01 15:46:37","2014-12-01 15:49:34",""
"u34893","2014-11-29 14:40:34","2014-11-29 14:40:36",""
"u34894","2014-11-29 14:48:54","2014-11-29 14:48:55",""
"u34895","2014-11-29 15:00:31","2014-11-29 15:01:03",""
"u34896","2014-11-29 14:47:46","2014-11-29 14:47:47",""
"u34897","2014-11-29 15:09:33","2014-11-29 15:09:35",""
"u34898","2014-11-29 15:19:42","2014-11-29 15:22:03",""
"u34899","2014-11-29 15:25:54","2014-11-29 15:32:18",""
"u34900","2014-12-18 13:44:40","2014-12-18 13:49:50",""
"u34901","2014-11-29 15:15:13","2014-11-29 15:16:17",""
"u34902","2014-11-29 15:17:53","2014-11-29 15:21:03",""
"u34903","2014-11-29 15:24:08","2014-11-29 15:25:15",""
"u34904","2014-11-29 15:43:38","2014-11-29 15:43:42",""
"u34905","2014-11-29 16:05:07","2014-11-29 16:07:38",""
"u34906","2014-12-08 18:04:21","2014-12-08 18:04:23",""
"u34907","2014-12-12 23:04:41","2014-12-12 23:05:45",""
"u34908","2014-12-18 10:42:13","2014-12-18 10:43:59",""
"u34909","2014-12-21 18:37:55","2014-12-21 18:37:59",""
"u34910","2014-11-29 15:27:12","2014-11-29 15:27:22",""
"u34911","2014-11-29 15:37:15","2014-11-29 15:37:20",""
"u34912","2014-11-29 15:41:12","2014-11-29 15:47:22",""
"u34913","2014-11-29 15:53:02","2014-11-29 15:57:38",""
"u34914","2014-11-29 15:22:21","2014-11-30 23:40:54",""
"u34915","2014-11-29 15:24:50","2014-11-29 15:26:06",""
"u34916","2014-12-18 18:53:42","2014-12-18 19:04:25",""
"u34917","2014-11-29 15:40:30","2014-11-29 15:42:27",""
"u34918","2014-11-29 15:42:56","2014-11-29 16:12:43",""
"u34919","2014-11-29 15:43:19","2014-11-29 15:48:59",""
"u34920","2014-11-29 15:44:20","2014-11-29 15:45:27",""
"u34921","2014-12-21 22:01:21","2014-12-21 22:07:22",""
"u34922","2014-12-07 10:14:19","2014-12-07 10:16:38",""
"u34923","2014-12-07 10:25:38","2014-12-07 10:26:45",""
"u34924","2014-12-07 16:29:43","2014-12-07 16:32:58",""
"u34925","2014-12-07 16:40:02","2014-12-07 16:40:43",""
"u34926","2014-12-07 17:10:37","2014-12-07 17:16:18",""
"u34927","2014-12-07 17:27:56","2014-12-07 17:28:00",""
"u34928","2014-12-07 17:30:52","2014-12-07 17:45:49",""
"u34929","2014-12-07 17:48:33","2014-12-07 17:53:47",""
"u34930","2014-11-29 15:58:15","2014-11-29 16:00:37",""
"u34931","2014-12-05 22:56:32","2014-12-05 22:56:37",""
"u34932","2014-12-13 08:52:14","2014-12-13 08:52:22",""
"u34933","2014-12-13 09:18:22","2014-12-13 09:18:45",""
"u34934","2014-12-13 09:53:30","2014-12-13 09:53:33",""
"u34935","2014-12-13 10:04:06","2014-12-13 10:04:16",""
"u34936","2014-12-13 10:12:37","2014-12-13 10:12:38",""
"u34937","2014-12-13 10:23:10","2014-12-13 10:24:14",""
"u34938","2014-12-13 11:08:07","2014-12-13 11:08:14",""
"u34939","2014-12-16 14:53:33","2014-12-16 14:54:10",""
"u34940","2014-11-29 23:11:10","2014-11-29 23:11:32",""
"u34941","2014-12-12 10:25:27","2014-12-12 10:25:43",""
"u34942","2014-12-22 08:49:41","2014-12-22 08:49:51",""
"u34943","2014-12-01 15:04:17","2014-12-01 15:09:59",""
"u34944","2014-11-29 17:06:56","2014-11-29 17:11:10",""
"u34945","2014-12-16 20:44:38","2014-12-16 20:45:25",""
"u34946","2014-11-29 17:14:21","2014-11-29 17:18:06",""
"u34947","2014-11-29 18:51:29","2014-11-29 18:51:36",""
"u34948","2014-11-29 17:22:22","2014-11-29 17:24:52",""
"u34949","2014-11-29 17:57:39","2014-11-29 17:58:51",""
"u34950","2014-11-29 18:08:27","2014-11-29 18:08:34",""
"u34951","2014-11-29 18:28:48","2014-11-29 18:28:51",""
"u34952","2014-11-29 18:20:11","2014-11-29 18:28:03",""
"u34953","2014-12-17 19:40:00","2014-12-17 19:41:21",""
"u34954","2014-12-19 14:53:18","2014-12-19 14:54:10",""
"u34955","2014-11-29 18:26:43","2014-11-29 18:27:28",""
"u34956","2014-11-29 18:31:48","2014-11-29 18:31:49",""
"u34957","2014-12-06 17:39:29","2014-12-06 17:45:17",""
"u34958","2014-11-29 18:37:47","2014-11-29 18:54:48",""
"u34959","2014-11-29 18:54:47","2014-11-29 19:34:40",""
"u34960","2014-12-06 14:45:31","2014-12-06 14:45:41",""
"u34961","2014-12-06 19:41:35","2014-12-06 19:49:33",""
"u34962","2014-12-06 19:55:46","2014-12-06 19:56:23",""
"u34963","2014-12-07 12:00:15","2014-12-07 12:10:39",""
"u34964","2014-12-07 20:45:58","2014-12-07 20:49:25",""
"u34965","2014-12-13 15:04:34","2014-12-13 15:18:33",""
"u34966","2014-12-13 15:30:44","2014-12-13 15:34:02",""
"u34967","2014-12-13 15:37:00","2014-12-13 15:41:28",""
"u34968","2014-12-13 17:29:37","2014-12-13 17:38:41",""
"u34969","2014-12-13 17:44:49","2014-12-13 17:49:21",""
"u34970","2014-12-13 20:16:54","2014-12-13 20:26:09",""
"u34971","2014-12-13 21:01:02","2014-12-13 21:01:16",""
"u34972","2014-12-13 21:04:26","2014-12-13 21:24:31",""
"u34973","2014-12-13 21:33:40","2014-12-13 21:43:30",""
"u34974","2014-12-13 22:54:54","2014-12-13 22:54:58",""
"u34975","2014-12-13 23:05:18","2014-12-13 23:05:21",""
"u34976","2014-12-14 12:42:18","2014-12-14 12:48:35",""
"u34977","2014-12-20 14:14:43","2014-12-20 14:19:54",""
"u34978","2014-12-20 14:53:05","2014-12-20 14:53:06",""
"u34979","2014-12-20 15:03:11","2014-12-20 15:16:42",""
"u34980","2014-12-20 19:22:11","2014-12-20 19:22:20",""
"u34981","2014-12-20 19:52:54","2014-12-20 20:00:22",""
"u34982","2014-12-20 20:06:22","2014-12-20 20:18:05",""
"u34983","2014-12-20 21:25:05","2014-12-20 21:26:18",""
"u34984","2014-12-20 23:16:22","2014-12-20 23:17:35",""
"u34985","2014-12-21 00:15:51","2014-12-21 00:19:00",""
"u34986","2014-12-21 09:22:27","2014-12-21 09:25:39",""
"u34987","2014-12-21 09:30:57","2014-12-21 09:31:04",""
"u34988","2014-12-21 14:44:09","2014-12-21 14:44:11",""
"u34989","2014-12-21 14:58:37","2014-12-21 14:58:39",""
"u34990","2014-12-21 19:37:34","2014-12-21 19:38:11",""
"u34991","2014-12-21 19:50:39","2014-12-21 19:52:41",""
"u34992","2014-12-21 19:58:09","2014-12-21 19:58:17",""
"u34993","2014-12-21 21:40:54","2014-12-21 21:41:04",""
"u34994","2014-12-21 21:46:26","2014-12-21 21:46:30",""
"u34995","2014-12-21 22:04:06","2014-12-21 22:06:57",""
"u34996","2014-12-21 22:11:37","2014-12-21 22:13:31",""
"u34997","2014-11-29 19:00:33","2014-11-29 19:00:37",""
"u34998","2014-11-29 19:12:13","2014-11-29 19:15:24",""
"u34999","2014-11-29 19:22:10","2014-11-29 19:22:13",""
"u35000","2014-11-29 19:30:03","2014-11-29 19:30:39",""
"u35001","2014-12-07 22:37:07","2014-12-07 22:37:13",""
"u35002","2014-11-29 19:22:26","2014-12-07 10:55:48",""
"u35003","2014-11-29 19:36:41","2014-11-29 19:36:45",""
"u35004","2014-11-29 19:42:05","2014-11-29 19:43:14",""
"u35005","2014-11-29 19:50:06","2014-11-29 19:50:16",""
"u35006","2014-11-29 20:25:34","2014-11-29 20:25:35",""
"u35007","2014-11-29 20:39:35","2014-11-29 20:39:40",""
"u35008","2014-12-05 23:40:01","2014-12-05 23:41:35",""
"u35009","2014-12-14 22:30:54","2014-12-14 22:31:04",""
"u35010","2014-12-14 22:40:21","2014-12-14 22:40:24",""
"u35011","2014-11-29 20:48:11","2014-11-29 20:50:34",""
"u35012","2014-11-29 20:48:56","2014-11-29 20:49:47",""
"u35013","2014-12-07 12:18:40","2014-12-07 12:20:17",""
"u35014","2014-12-15 17:54:14","2014-12-15 17:55:39",""
"u35015","2014-11-29 21:07:37","2014-11-29 21:07:58",""
"u35016","2014-12-13 17:53:12","2014-12-13 17:53:29",""
"u35017","2014-12-22 23:56:50","2014-12-22 23:56:57",""
"u35018","2014-12-07 09:45:38","2014-12-07 09:45:43",""
"u35019","2014-12-09 08:35:53","2014-12-09 08:35:56",""
"u35020","2014-11-29 21:09:46","2014-12-22 13:49:39",""
"u35021","2014-11-29 21:12:33","2014-11-29 21:29:03",""
"u35022","2014-11-29 21:22:44","2014-11-29 21:24:20",""
"u35023","2014-11-29 21:30:53","2014-11-29 21:31:01",""
"u35024","2014-11-29 21:24:29","2014-11-29 21:28:11",""
"u35025","2014-11-29 21:37:49","2014-11-29 21:38:21",""
"u35026","2014-11-29 22:27:30","2014-11-29 22:29:51",""
"u35027","2014-11-29 21:26:10","2014-11-29 21:26:14",""
"u35028","2014-12-02 08:53:45","2014-12-02 08:57:15",""
"u35029","2014-11-29 21:30:17","2014-11-29 21:30:26",""
"u35030","2014-11-29 21:42:35","2014-11-29 21:42:45",""
"u35031","2014-12-01 09:27:25","2014-12-01 09:28:47",""
"u35032","2014-11-29 22:01:41","2014-11-29 22:01:46",""
"u35033","2014-11-29 22:48:20","2014-11-29 22:48:21",""
"u35034","2014-11-29 22:50:58","2014-11-29 23:00:30",""
"u35035","2014-12-19 18:32:01","2014-12-19 18:45:25",""
"u35036","2014-11-29 22:53:13","2014-11-29 23:12:18",""
"u35037","2014-11-29 23:28:28","2014-11-29 23:41:40",""
"u35038","2014-12-01 20:25:13","2014-12-01 20:25:21",""
"u35039","2014-11-29 23:33:49","2014-11-29 23:33:52",""
"u35040","2014-11-29 23:45:23","2014-11-29 23:47:19",""
"u35041","2014-12-12 20:13:15","2014-12-12 20:15:02",""
"u35042","2014-12-17 21:57:09","2014-12-17 21:57:18",""
"u35043","2014-11-30 00:04:29","2014-11-30 00:09:59",""
"u35044","2014-12-15 12:26:21","2014-12-15 12:26:26",""
"u35045","2014-11-30 02:06:21","2014-11-30 02:08:05",""
"u35046","2014-11-30 02:17:51","2014-11-30 02:18:26",""
"u35047","2014-11-30 02:24:22","2014-11-30 02:26:25",""
"u35048","2014-11-30 06:05:54","2014-11-30 06:11:29",""
"u35049","2014-11-30 23:04:21","2014-11-30 23:08:54",""
"u35050","2014-12-09 23:44:52","2014-12-09 23:49:22",""
"u35051","2014-12-03 15:49:30","2014-12-03 15:51:58",""
"u35052","2014-12-09 09:30:28","2014-12-09 09:32:12",""
"u35053","2014-12-12 20:25:42","2014-12-12 20:25:46",""
"u35054","2014-12-15 13:12:42","2014-12-15 13:15:26",""
"u35055","2014-12-15 13:18:28","2014-12-15 13:22:27",""
"u35056","2014-12-16 09:31:42","2014-12-16 09:32:28",""
"u35057","2014-12-16 09:36:54","2014-12-16 09:41:07",""
"u35058","2014-12-16 22:55:32","2014-12-16 22:55:35",""
"u35059","2014-11-30 23:20:40","2014-11-30 23:25:36",""
"u35060","2014-12-09 19:52:29","2014-12-09 19:57:29",""
"u35061","2014-12-09 20:07:23","2014-12-09 20:08:13",""
"u35062","2014-12-09 20:43:51","2014-12-09 20:43:58",""
"u35063","2014-12-09 20:55:27","2014-12-09 20:55:35",""
"u35064","2014-12-01 00:10:46","2014-12-01 00:10:48",""
"u35065","2014-12-01 00:19:01","2014-12-01 00:20:19",""
"u35066","2014-12-01 01:20:25","2014-12-01 01:27:05",""
"u35067","2014-12-01 02:30:33","2014-12-01 02:30:42",""
"u35068","2014-12-05 22:18:46","2014-12-05 22:18:52",""
"u35069","2014-12-01 05:51:28","2014-12-01 05:51:33",""
"u35070","2014-12-05 11:03:38","2014-12-05 11:09:25",""
"u35071","2014-12-08 15:50:48","2014-12-08 15:52:08",""
"u35072","2014-12-12 09:17:14","2014-12-12 09:17:18",""
"u35073","2014-12-13 17:46:51","2014-12-13 17:49:04",""
"u35074","2014-12-15 06:21:02","2014-12-15 06:21:09",""
"u35075","2014-12-08 12:00:31","2014-12-08 12:10:25",""
"u35076","2014-12-08 13:50:05","2014-12-08 13:51:59",""
"u35077","2014-12-09 13:06:42","2014-12-09 13:06:47",""
"u35078","2014-12-09 13:21:14","2014-12-09 13:23:09",""
"u35079","2014-12-09 13:48:39","2014-12-09 13:56:22",""
"u35080","2014-12-09 14:10:22","2014-12-09 14:12:12",""
"u35081","2014-12-22 18:32:51","2014-12-22 18:39:10",""
"u35082","2014-12-01 21:16:54","2014-12-01 21:20:52",""
"u35083","2014-12-02 12:02:49","2014-12-02 12:02:57",""
"u35084","2014-12-02 12:37:40","2014-12-02 12:37:43",""
"u35085","2014-12-03 11:47:46","2014-12-03 11:47:51",""
"u35086","2014-12-06 06:52:25","2014-12-06 06:52:32",""
"u35087","2014-12-22 07:32:15","2014-12-22 07:32:19",""
"u35088","2014-12-01 07:39:00","2014-12-01 07:39:06",""
"u35089","2014-12-01 07:55:34","2014-12-01 07:55:37",""
"u35090","2014-12-01 13:27:48","2014-12-01 13:27:51",""
"u35091","2014-12-01 08:26:42","2014-12-05 16:30:29",""
"u35092","2014-12-03 12:03:59","2014-12-03 12:07:57",""
"u35093","2014-12-03 18:02:02","2014-12-03 18:02:10",""
"u35094","2014-12-03 18:05:34","2014-12-03 18:06:24",""
"u35095","2014-12-03 18:28:21","2014-12-03 18:28:23",""
"u35096","2014-12-03 20:48:58","2014-12-03 20:49:03",""
"u35097","2014-12-03 21:03:04","2014-12-03 21:03:56",""
"u35098","2014-12-05 11:44:45","2014-12-05 11:47:32",""
"u35099","2014-12-05 19:27:22","2014-12-05 19:35:15",""
"u35100","2014-12-05 19:39:12","2014-12-05 19:39:20",""
"u35101","2014-12-05 20:19:52","2014-12-05 20:26:56",""
"u35102","2014-12-06 21:14:47","2014-12-06 21:14:57",""
"u35103","2014-12-06 21:21:20","2014-12-06 21:24:39",""
"u35104","2014-12-06 21:57:19","2014-12-06 21:57:22",""
"u35105","2014-12-07 08:00:46","2014-12-07 08:00:53",""
"u35106","2014-12-07 23:20:54","2014-12-07 23:21:02",""
"u35107","2014-12-16 11:57:03","2014-12-16 11:57:04",""
"u35108","2014-12-16 21:41:42","2014-12-16 21:41:49",""
"u35109","2014-12-16 21:47:04","2014-12-16 21:47:57",""
"u35110","2014-12-16 21:50:44","2014-12-16 21:52:44",""
"u35111","2014-12-01 08:43:46","2014-12-01 08:44:32",""
"u35112","2014-12-09 14:28:51","2014-12-09 14:29:33",""
"u35113","2014-12-18 15:01:11","2014-12-18 15:07:36",""
"u35114","2014-12-18 15:12:40","2014-12-18 15:14:05",""
"u35115","2014-12-01 08:50:39","2014-12-01 08:50:49",""
"u35116","2014-12-01 08:55:01","2014-12-01 08:55:07",""
"u35117","2014-12-01 09:01:56","2014-12-01 09:02:05",""
"u35118","2014-12-01 09:05:08","2014-12-01 09:05:10",""
"u35119","2014-12-02 08:33:05","2014-12-02 08:36:18",""
"u35120","2014-12-02 08:42:59","2014-12-02 08:43:01",""
"u35121","2014-12-05 07:20:04","2014-12-05 07:20:05",""
"u35122","2014-12-12 09:09:27","2014-12-12 09:09:36",""
"u35123","2014-12-15 16:02:08","2014-12-15 16:02:14",""
"u35124","2014-12-16 20:26:43","2014-12-16 20:26:48",""
"u35125","2014-12-01 09:09:20","2014-12-01 09:10:15",""
"u35126","2014-12-01 09:00:58","2014-12-01 09:01:03",""
"u35127","2014-12-01 09:24:36","2014-12-01 09:25:14",""
"u35128","2014-12-01 09:29:40","2014-12-01 09:44:42",""
"u35129","2014-12-01 09:06:06","2014-12-01 09:06:16",""
"u35130","2014-12-01 09:20:48","2014-12-01 09:20:57",""
"u35131","2014-12-01 10:14:35","2014-12-01 10:14:40",""
"u35132","2014-12-01 13:23:07","2014-12-01 13:23:14",""
"u35133","2014-12-12 15:40:08","2014-12-12 15:40:09",""
"u35134","2014-12-12 15:45:52","2014-12-12 15:45:54",""
"u35135","2014-12-12 11:02:58","2014-12-12 11:04:42",""
"u35136","2014-12-12 11:13:22","2014-12-12 11:14:59",""
"u35137","2014-12-12 11:44:10","2014-12-12 11:45:47",""
"u35138","2014-12-16 18:15:26","2014-12-16 18:15:29",""
"u35139","2014-12-16 18:25:41","2014-12-16 18:25:51",""
"u35140","2014-12-16 18:31:54","2014-12-16 18:31:55",""
"u35141","2014-12-16 18:38:25","2014-12-16 18:38:27",""
"u35142","2014-12-16 18:45:37","2014-12-16 18:45:43",""
"u35143","2014-12-16 18:51:57","2014-12-16 18:52:04",""
"u35144","2014-12-19 20:58:52","2014-12-19 20:59:14",""
"u35145","2014-12-19 21:04:50","2014-12-19 21:05:34",""
"u35146","2014-12-19 21:10:26","2014-12-19 21:10:31",""
"u35147","2014-12-01 10:18:25","2014-12-01 10:18:26",""
"u35148","2014-12-01 10:27:03","2014-12-01 10:27:10",""
"u35149","2014-12-05 20:38:53","2014-12-05 20:38:54",""
"u35150","2014-12-13 21:19:12","2014-12-13 21:20:27",""
"u35151","2014-12-13 21:31:08","2014-12-13 21:31:11",""
"u35152","2014-12-15 11:33:16","2014-12-15 11:33:25",""
"u35153","2014-12-19 13:11:48","2014-12-19 13:12:50",""
"u35154","2014-12-21 11:11:01","2014-12-21 11:11:05",""
"u35155","2014-12-21 11:14:34","2014-12-21 11:16:55",""
"u35156","2014-12-21 12:01:04","2014-12-21 12:03:43",""
"u35157","2014-12-01 09:59:44","2014-12-01 10:10:22",""
"u35158","2014-12-09 13:13:15","2014-12-09 13:13:23",""
"u35159","2014-12-01 10:05:23","2014-12-01 10:05:31",""
"u35160","2014-12-01 10:09:32","2014-12-01 10:09:38",""
"u35161","2014-12-01 10:13:04","2014-12-01 10:15:31",""
"u35162","2014-12-01 10:25:00","2014-12-01 10:25:05",""
"u35163","2014-12-15 08:33:25","2014-12-15 08:33:31",""
"u35164","2014-12-15 08:38:43","2014-12-15 08:39:14",""
"u35165","2014-12-01 10:10:42","2014-12-01 10:15:39",""
"u35166","2014-12-06 01:21:52","2014-12-06 01:27:10",""
"u35167","2014-12-06 01:31:28","2014-12-06 01:33:33",""
"u35168","2014-12-01 10:18:39","2014-12-01 10:19:47",""
"u35169","2014-12-17 10:37:35","2014-12-17 10:37:43",""
"u35170","2014-12-01 10:20:12","2014-12-01 10:21:06",""
"u35171","2014-12-07 14:24:56","2014-12-07 14:26:06",""
"u35172","2014-12-19 16:05:30","2014-12-19 16:06:14",""
"u35173","2014-12-22 09:32:53","2014-12-22 09:32:59",""
"u35174","2014-12-01 10:23:14","2014-12-01 10:24:45",""
"u35175","2014-12-01 10:24:52","2014-12-01 10:25:01",""
"u35176","2014-12-01 10:25:28","2014-12-01 11:06:16",""
"u35177","2014-12-01 10:27:36","2014-12-01 10:27:38",""
"u35178","2014-12-01 10:37:08","2014-12-01 10:37:17",""
"u35179","2014-12-01 10:43:49","2014-12-01 10:43:56",""
"u35180","2014-12-01 10:47:16","2014-12-01 10:48:05",""
"u35181","2014-12-01 10:53:56","2014-12-01 10:53:57",""
"u35182","2014-12-01 11:44:34","2014-12-01 11:44:38",""
"u35183","2014-12-01 11:54:47","2014-12-01 11:54:48",""
"u35184","2014-12-01 10:54:39","2014-12-01 10:54:46",""
"u35185","2014-12-01 11:00:17","2014-12-01 11:01:21",""
"u35186","2014-12-05 18:10:35","2014-12-05 20:23:28",""
"u35187","2014-12-06 20:56:41","2014-12-06 20:56:46",""
"u35188","2014-12-19 18:24:46","2014-12-19 18:24:53",""
"u35189","2014-12-21 22:10:38","2014-12-21 22:10:46",""
"u35190","2014-12-01 11:13:34","2014-12-01 11:13:35",""
"u35191","2014-12-01 11:22:27","2014-12-01 11:22:38",""
"u35192","2014-12-02 08:49:22","2014-12-02 08:50:00",""
"u35193","2014-12-02 09:07:15","2014-12-02 09:07:25",""
"u35194","2014-12-01 11:22:30","2014-12-01 11:22:37",""
"u35195","2014-12-09 08:19:34","2014-12-09 08:19:44",""
"u35196","2014-12-09 16:05:15","2014-12-09 16:06:01",""
"u35197","2014-12-09 16:20:55","2014-12-09 16:22:09",""
"u35198","2014-12-15 11:20:09","2014-12-15 11:21:24",""
"u35199","2014-12-15 11:58:20","2014-12-15 11:58:21",""
"u35200","2014-12-15 12:03:09","2014-12-15 12:07:53",""
"u35201","2014-12-17 09:01:26","2014-12-17 09:03:01",""
"u35202","2014-12-18 08:55:40","2014-12-18 08:55:48",""
"u35203","2014-12-18 09:33:28","2014-12-18 09:48:03",""
"u35204","2014-12-01 11:28:01","2014-12-01 11:28:09",""
"u35205","2014-12-01 11:37:11","2014-12-01 11:37:12",""
"u35206","2014-12-01 11:41:09","2014-12-01 12:17:06",""
"u35207","2014-12-20 11:28:14","2014-12-20 13:05:59",""
"u35208","2014-12-01 11:47:07","2014-12-01 11:47:10",""
"u35209","2014-12-01 11:57:12","2014-12-01 12:00:07",""
"u35210","2014-12-06 21:06:19","2014-12-06 21:06:22",""
"u35211","2014-12-06 21:09:16","2014-12-06 21:12:52",""
"u35212","2014-12-06 21:17:30","2014-12-06 21:17:38",""
"u35213","2014-12-06 21:52:23","2014-12-06 21:54:39",""
"u35214","2014-12-13 14:21:35","2014-12-13 14:21:43",""
"u35215","2014-12-01 11:47:48","2014-12-01 11:50:05",""
"u35216","2014-12-01 12:13:33","2014-12-01 12:13:37",""
"u35217","2014-12-01 20:50:20","2014-12-01 20:52:23",""
"u35218","2014-12-01 21:06:06","2014-12-01 21:06:08",""
"u35219","2014-12-01 21:11:57","2014-12-01 21:24:38",""
"u35220","2014-12-01 21:28:09","2014-12-01 21:28:18",""
"u35221","2014-12-03 20:53:37","2014-12-03 20:53:40",""
"u35222","2014-12-05 00:06:58","2014-12-05 00:08:03",""
"u35223","2014-12-05 12:20:51","2014-12-05 12:22:30",""
"u35224","2014-12-13 11:46:15","2014-12-13 11:47:10",""
"u35225","2014-12-03 11:44:26","2014-12-03 11:44:32",""
"u35226","2014-12-20 12:48:21","2014-12-20 12:48:27",""
"u35227","2014-12-01 12:09:04","2014-12-01 12:09:09",""
"u35228","2014-12-01 12:22:06","2014-12-01 12:22:16",""
"u35229","2014-12-06 00:02:27","2014-12-06 00:02:35",""
"u35230","2014-12-06 00:16:21","2014-12-06 00:20:37",""
"u35231","2014-12-06 00:38:05","2014-12-06 00:38:15",""
"u35232","2014-12-06 00:53:06","2014-12-06 00:53:11",""
"u35233","2014-12-19 19:57:35","2014-12-19 19:58:29",""
"u35234","2014-12-21 19:41:21","2014-12-21 19:41:25",""
"u35235","2014-12-06 20:50:50","2014-12-06 20:50:55",""
"u35236","2014-12-09 18:52:23","2014-12-09 18:52:27",""
"u35237","2014-12-09 20:12:54","2014-12-09 20:17:03",""
"u35238","2014-12-01 23:08:22","2014-12-01 23:13:45",""
"u35239","2014-12-08 20:43:48","2014-12-08 20:43:50",""
"u35240","2014-12-01 12:41:33","2014-12-01 12:41:41",""
"u35241","2014-12-05 09:05:30","2014-12-05 09:12:11",""
"u35242","2014-12-08 15:38:26","2014-12-08 15:38:36",""
"u35243","2014-12-01 13:15:29","2014-12-01 13:15:33",""
"u35244","2014-12-06 09:10:06","2014-12-06 09:10:14",""
"u35245","2014-12-09 09:29:35","2014-12-09 09:31:30",""
"u35246","2014-12-12 15:59:20","2014-12-12 16:04:16",""
"u35247","2014-12-12 16:22:48","2014-12-12 16:22:56",""
"u35248","2014-12-01 13:47:10","2014-12-01 13:47:11",""
"u35249","2014-12-12 10:19:53","2014-12-12 10:20:31",""
"u35250","2014-12-01 13:27:07","2014-12-01 13:27:13",""
"u35251","2014-12-01 13:33:34","2014-12-01 13:33:38",""
"u35252","2014-12-01 13:54:19","2014-12-01 13:54:48",""
